## [BeGaze]
## Converted from:	\\Ivr-x-1134-0601\shareddocs\sm\procenko001-002.idf
## Date:	25.04.2015 14:47:46
## Version:	BeGaze 3.5.101
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Trial
## Trial Count:	21
## Uses Plane File:	False
## Number of Samples:	39861
## Reversed:	none
## [Run]
## Subject:	procenko001-002
## Description:	Run27
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;108)
## Calibration Point 2:	Position(1728;270)
## Calibration Point 3:	Position(1440;972)
## Calibration Point 4:	Position(192;810)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1134-06012-NRB
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],L Event Info
22826732255,SMP,18,563.06,465.28,Saccade
22826736256,SMP,18,563.65,465.09,Saccade
22826740282,SMP,18,564.30,525.58,Saccade
22826744239,SMP,18,565.04,462.10,Saccade
22826748243,SMP,18,564.75,515.73,Saccade
22826752254,SMP,18,565.41,522.38,Saccade
22826756280,SMP,18,566.73,460.60,-
22826760242,SMP,18,567.99,521.99,-
22826764256,SMP,18,568.83,520.56,-
22826768248,SMP,18,569.56,522.11,-
22826772277,SMP,18,569.80,524.45,Fixation
22826776253,SMP,18,569.76,525.31,Fixation
22826780239,SMP,18,569.90,525.56,Fixation
22826784255,SMP,18,569.39,525.52,Fixation
22826788275,SMP,18,568.35,525.46,Fixation
22826792266,SMP,18,568.89,526.05,Fixation
22826796241,SMP,18,568.43,525.98,Fixation
22826800256,SMP,18,566.86,526.28,Fixation
22826804263,SMP,18,566.99,527.25,Fixation
22826808276,SMP,18,566.86,526.73,Fixation
22826812238,SMP,18,567.84,526.75,Fixation
22826816275,SMP,18,568.81,526.49,Fixation
22826820285,SMP,18,570.41,525.27,Fixation
22826824267,SMP,18,570.26,524.47,Fixation
22826828246,SMP,18,570.83,522.94,Fixation
22826832258,SMP,18,570.32,521.49,Fixation
22826836283,SMP,18,570.62,521.00,Fixation
22826840252,SMP,18,571.37,521.65,Fixation
22826844273,SMP,18,572.50,522.36,Fixation
22826848243,SMP,18,571.28,521.21,Fixation
22826852284,SMP,18,570.70,490.87,-
22826856257,SMP,18,569.16,521.25,Saccade
22826860256,SMP,18,568.21,481.74,Saccade
22826864239,SMP,18,567.41,519.39,Saccade
22826868251,SMP,18,566.70,520.81,Saccade
22826872274,SMP,18,557.34,520.72,Saccade
22826876266,SMP,18,564.71,518.10,Saccade
22826880239,SMP,18,563.89,518.13,-
22826884248,SMP,18,565.69,514.05,-
22826888248,SMP,18,567.02,511.40,-
22826892267,SMP,18,568.36,511.17,-
22826896243,SMP,18,570.50,511.69,Saccade
22826900274,SMP,18,571.88,511.39,Saccade
22826904245,SMP,18,573.47,511.60,Saccade
22826908277,SMP,18,603.72,510.99,Saccade
22826912259,SMP,18,620.43,509.62,Saccade
22826916244,SMP,18,624.77,509.17,Saccade
22826920276,SMP,18,627.23,510.37,Saccade
22826924247,SMP,18,631.89,509.80,Saccade
22826928245,SMP,18,635.32,509.94,Saccade
22826932272,SMP,18,589.49,509.58,Saccade
22826936245,SMP,18,590.48,508.67,Saccade
22826940252,SMP,18,583.07,509.40,Saccade
22826944249,SMP,18,591.72,510.87,Fixation
22826948271,SMP,18,600.54,516.63,Fixation
22826952269,SMP,18,595.46,519.39,Fixation
22826956257,SMP,18,597.28,520.92,Fixation
22826960250,SMP,18,594.44,523.81,Fixation
22826964279,SMP,18,595.49,530.35,Fixation
22826968263,SMP,18,596.61,531.98,Fixation
22826972255,SMP,18,596.92,535.77,Fixation
22826976274,SMP,18,598.03,538.20,Fixation
22826980293,SMP,18,602.74,541.29,Fixation
22826984240,SMP,18,605.89,543.98,Fixation
22826988271,SMP,18,606.09,545.65,Fixation
22826992249,SMP,18,608.63,545.77,Fixation
22826996270,SMP,18,609.43,547.92,Fixation
22827000240,SMP,18,611.66,549.54,Fixation
22827004276,SMP,18,613.03,550.32,Fixation
22827008255,SMP,18,613.80,550.51,Fixation
22827012254,SMP,18,615.02,552.11,Fixation
22827016241,SMP,18,615.31,552.15,Fixation
22827020252,SMP,18,615.65,552.94,Fixation
22827024256,SMP,18,614.56,551.88,Fixation
22827028277,SMP,18,613.42,551.97,Fixation
22827032245,SMP,18,611.52,551.35,Fixation
22827036282,SMP,18,610.49,549.53,Fixation
22827040256,SMP,18,609.34,548.75,Fixation
22827044263,SMP,18,608.14,546.38,Fixation
22827048259,SMP,18,605.96,543.76,Fixation
22827052240,SMP,18,604.35,543.96,Fixation
22827056256,SMP,18,601.97,541.57,Fixation
22827060253,SMP,18,600.52,541.10,Fixation
22827064271,SMP,18,599.24,540.47,Fixation
22827068242,SMP,18,598.17,540.02,Fixation
22827072266,SMP,18,597.19,539.09,Fixation
22827076284,SMP,18,596.70,538.65,Fixation
22827080258,SMP,18,595.23,538.99,Fixation
22827084241,SMP,18,594.23,538.76,Fixation
22827088259,SMP,18,592.75,538.84,Fixation
22827092255,SMP,18,591.48,505.60,Fixation
22827096257,SMP,18,591.83,539.33,Fixation
22827100245,SMP,18,591.35,541.01,Fixation
22827104251,SMP,18,592.58,536.82,Fixation
22827108254,SMP,18,593.65,530.79,Fixation
22827112266,SMP,18,599.37,522.66,Fixation
22827116252,SMP,18,600.89,519.12,Fixation
22827120244,SMP,18,602.06,512.83,Fixation
22827124250,SMP,18,603.13,513.80,Fixation
22827128251,SMP,18,603.13,515.48,Fixation
22827132284,SMP,18,605.65,510.99,Fixation
22827136245,SMP,18,606.10,515.21,Fixation
22827140252,SMP,18,616.36,510.92,Fixation
22827144266,SMP,18,623.09,511.47,Fixation
22827148258,SMP,18,625.32,509.80,Fixation
22827152250,SMP,18,629.35,509.27,Fixation
22827156263,SMP,18,629.85,509.58,Fixation
22827160245,SMP,18,632.77,510.30,Fixation
22827164257,SMP,18,635.81,510.73,Fixation
22827168247,SMP,18,637.57,510.59,Fixation
22827172245,SMP,18,638.45,510.16,Fixation
22827176252,SMP,18,639.33,509.30,Fixation
22827180254,SMP,18,640.29,508.77,Fixation
22827184260,SMP,18,639.62,509.06,Fixation
22827188245,SMP,18,637.70,507.77,Fixation
22827192250,SMP,18,635.88,507.68,Fixation
22827196253,SMP,18,634.73,506.80,Fixation
22827200268,SMP,18,633.10,506.35,Fixation
22827204249,SMP,18,631.19,505.80,Fixation
22827208241,SMP,18,629.35,505.65,Fixation
22827212270,SMP,18,628.68,505.20,Fixation
22827216260,SMP,18,627.47,504.99,Fixation
22827220253,SMP,18,626.64,505.18,Fixation
22827224244,SMP,18,626.09,504.69,Fixation
22827228262,SMP,18,625.18,504.15,Fixation
22827232289,SMP,18,625.85,504.01,Fixation
22827236261,SMP,18,626.80,504.98,Fixation
22827240244,SMP,18,627.92,506.03,Fixation
22827244278,SMP,18,628.79,505.82,Fixation
22827248270,SMP,18,629.86,506.70,Fixation
22827252245,SMP,18,631.49,506.35,Fixation
22827256244,SMP,18,631.88,507.44,Fixation
22827260277,SMP,18,632.92,506.96,Fixation
22827264248,SMP,18,633.25,507.07,Fixation
22827268249,SMP,18,634.53,507.27,Fixation
22827272242,SMP,18,636.12,506.98,Fixation
22827276287,SMP,18,635.96,507.24,Fixation
22827280266,SMP,18,636.39,506.76,Fixation
22827284261,SMP,18,636.67,506.77,Fixation
22827288242,SMP,18,637.65,506.31,Fixation
22827292247,SMP,18,637.89,506.21,Fixation
22827296252,SMP,18,638.80,506.76,Fixation
22827300162,SMP,18,639.25,505.65,Fixation
22827304245,SMP,18,639.09,506.31,Fixation
22827308245,SMP,18,639.93,506.55,Fixation
22827312248,SMP,18,639.01,505.84,Fixation
22827316267,SMP,18,638.33,506.60,Fixation
22827320252,SMP,18,638.28,507.25,Fixation
22827324248,SMP,18,638.92,507.60,Fixation
22827328269,SMP,18,639.37,507.18,Fixation
22827332251,SMP,18,638.58,507.47,Fixation
22827336269,SMP,18,639.17,507.09,Fixation
22827340243,SMP,18,638.22,507.06,Fixation
22827344252,SMP,18,639.29,507.60,Fixation
22827348251,SMP,18,639.22,507.95,Fixation
22827352289,SMP,18,640.13,507.50,Fixation
22827356253,SMP,18,640.45,508.55,Fixation
22827360269,SMP,18,641.94,508.10,Fixation
22827364268,SMP,18,643.57,508.06,Fixation
22827368285,SMP,18,642.93,507.39,Fixation
22827372248,SMP,18,643.51,507.93,Fixation
22827376250,SMP,18,644.23,507.88,Fixation
22827380280,SMP,18,643.36,507.92,Fixation
22827384249,SMP,18,643.41,507.77,Fixation
22827388248,SMP,18,642.57,507.16,Fixation
22827392258,SMP,18,641.92,506.97,Fixation
22827396267,SMP,18,641.35,508.01,Fixation
22827400285,SMP,18,641.42,507.76,Fixation
22827404263,SMP,18,640.53,508.38,Fixation
22827408245,SMP,18,639.31,509.10,Fixation
22827412251,SMP,18,639.02,509.76,Fixation
22827416258,SMP,18,637.53,510.14,Fixation
22827420264,SMP,18,636.54,510.09,Fixation
22827424245,SMP,18,636.96,511.51,Fixation
22827428275,SMP,18,636.51,512.34,Fixation
22827432248,SMP,18,636.57,513.09,Fixation
22827436279,SMP,18,636.35,513.52,Fixation
22827440248,SMP,18,636.29,513.84,Fixation
22827444283,SMP,18,635.78,514.66,Fixation
22827448282,SMP,18,635.12,515.55,Fixation
22827452260,SMP,18,635.29,514.74,Fixation
22827456259,SMP,18,635.65,515.78,Fixation
22827460247,SMP,18,636.12,516.24,Fixation
22827464282,SMP,18,637.12,515.97,Fixation
22827468269,SMP,18,637.79,515.80,Fixation
22827472256,SMP,18,638.33,515.80,Fixation
22827476148,SMP,18,638.68,516.64,Fixation
22827480249,SMP,18,639.59,516.83,Fixation
22827484256,SMP,18,639.89,516.74,Fixation
22827488254,SMP,18,641.09,515.81,Fixation
22827492154,SMP,18,641.87,516.06,Fixation
22827496250,SMP,18,642.54,516.26,Fixation
22827500263,SMP,18,643.05,516.94,Fixation
22827504286,SMP,18,642.73,517.52,Fixation
22827508149,SMP,18,642.08,517.69,Fixation
22827512250,SMP,18,641.78,518.00,Fixation
22827516257,SMP,18,641.84,517.79,Fixation
22827520258,SMP,18,641.95,516.72,Fixation
22827524252,SMP,18,642.01,516.53,Fixation
22827528244,SMP,18,642.16,516.41,Fixation
22827532285,SMP,18,641.79,516.88,Fixation
22827536250,SMP,18,642.22,515.97,Fixation
22827540288,SMP,18,642.56,515.81,Fixation
22827544246,SMP,18,642.24,514.68,Fixation
22827548258,SMP,18,643.31,514.28,Fixation
22827552274,SMP,18,643.89,514.40,Fixation
22827556260,SMP,18,644.35,514.18,Fixation
22827560244,SMP,18,644.55,514.03,Fixation
22827564254,SMP,18,644.77,513.97,Fixation
22827568277,SMP,18,645.17,513.66,Fixation
22827572160,SMP,18,646.10,513.31,Fixation
22827576249,SMP,18,647.03,513.59,Fixation
22827580272,SMP,18,647.91,513.17,Fixation
22827584265,SMP,18,648.48,513.74,Fixation
22827588249,SMP,18,650.47,514.38,Fixation
22827592247,SMP,18,650.76,514.43,Fixation
22827596126,SMP,18,643.77,515.81,Fixation
22827600158,SMP,18,638.22,514.47,Fixation
22827604142,SMP,18,638.59,510.85,Fixation
22827608153,SMP,18,642.31,501.33,Fixation
22827612125,SMP,18,644.59,501.02,Fixation
22827616143,SMP,18,640.85,499.79,Fixation
22827620164,SMP,18,637.93,500.10,Fixation
22827624131,SMP,18,634.76,497.93,Fixation
22827628126,SMP,18,635.14,497.67,Fixation
22827632135,SMP,18,633.68,493.81,Fixation
22827636183,SMP,18,633.23,492.61,Fixation
22827640158,SMP,18,634.22,490.26,Fixation
22827644126,SMP,18,635.47,489.22,Fixation
22827648128,SMP,18,635.87,487.95,Fixation
22827652175,SMP,18,634.86,487.03,Fixation
22827656152,SMP,18,632.99,486.34,Fixation
22827660135,SMP,18,631.91,485.80,Fixation
22827664124,SMP,18,630.94,484.36,Fixation
22827668146,SMP,18,630.17,481.66,Fixation
22827672161,SMP,18,628.38,479.06,Fixation
22827676164,SMP,18,627.39,478.35,Fixation
22827680122,SMP,18,625.06,477.26,Fixation
22827684145,SMP,18,623.58,475.67,Fixation
22827688155,SMP,18,622.18,474.35,Fixation
22827692154,SMP,18,621.32,473.73,Fixation
22827696126,SMP,18,620.34,475.12,Fixation
22827700128,SMP,18,619.91,475.87,Fixation
22827704125,SMP,18,619.75,475.38,Fixation
22827708128,SMP,18,618.89,474.87,Fixation
22827712125,SMP,18,619.41,474.86,Fixation
22827716139,SMP,18,618.30,475.05,Fixation
22827720138,SMP,18,617.64,475.24,Fixation
22827724151,SMP,18,617.50,475.23,Fixation
22827728127,SMP,18,617.53,474.28,Fixation
22827732158,SMP,18,617.14,472.88,Fixation
22827736126,SMP,18,616.69,471.05,Fixation
22827740144,SMP,18,616.36,468.48,Fixation
22827744140,SMP,18,616.94,465.73,Fixation
22827748124,SMP,18,614.67,464.94,Fixation
22827752127,SMP,18,615.53,465.31,Fixation
22827756132,SMP,18,615.87,466.06,Fixation
22827760127,SMP,18,616.27,466.35,Fixation
22827764155,SMP,18,616.06,465.92,Fixation
22827768150,SMP,18,613.44,461.74,Fixation
22827772148,SMP,18,612.02,460.01,Fixation
22827776125,SMP,18,617.39,454.38,Fixation
22827780132,SMP,18,619.33,452.67,Fixation
22827784141,SMP,18,620.39,447.29,Fixation
22827788166,SMP,18,621.18,446.98,Fixation
22827792149,SMP,18,623.66,445.78,Fixation
22827796173,SMP,18,625.50,440.99,Fixation
22827800127,SMP,18,620.42,444.92,Fixation
22827804135,SMP,18,620.10,445.24,Fixation
22827808159,SMP,18,618.49,441.05,Fixation
22827812167,SMP,18,611.05,438.46,Fixation
22827816125,SMP,18,605.79,434.18,Fixation
22827820135,SMP,18,602.82,430.65,Fixation
22827824125,SMP,18,596.96,428.61,Fixation
22827828195,SMP,18,594.29,429.53,Fixation
22827832124,SMP,18,592.73,427.16,Fixation
22827836127,SMP,18,590.43,423.25,Fixation
22827840139,SMP,18,587.52,424.41,Fixation
22827844171,SMP,18,585.42,420.86,Fixation
22827848125,SMP,18,583.69,420.94,Fixation
22827852149,SMP,18,582.25,419.99,Fixation
22827856141,SMP,18,582.98,419.29,Fixation
22827860141,SMP,18,583.72,420.65,Fixation
22827864132,SMP,18,583.91,423.06,Fixation
22827868158,SMP,18,584.66,425.84,Fixation
22827872124,SMP,18,585.10,427.55,Fixation
22827876173,SMP,18,585.40,429.54,Fixation
22827880141,SMP,18,585.93,431.74,Fixation
22827884129,SMP,18,587.42,432.63,Fixation
22827888133,SMP,18,589.36,434.14,Fixation
22827892151,SMP,18,591.03,434.94,Fixation
22827896127,SMP,18,590.45,434.01,Fixation
22827900124,SMP,18,590.13,432.73,Fixation
22827904147,SMP,18,588.42,428.59,Fixation
22827908139,SMP,18,586.38,425.01,Fixation
22827912135,SMP,18,585.17,419.59,Fixation
22827916132,SMP,18,583.74,417.25,Fixation
22827920144,SMP,18,583.89,412.74,Fixation
22827924170,SMP,18,581.26,414.71,Fixation
22827928150,SMP,18,582.44,412.81,Fixation
22827932161,SMP,18,581.46,409.55,Fixation
22827936127,SMP,18,579.99,409.88,Fixation
22827940169,SMP,18,579.75,407.72,Fixation
22827944127,SMP,18,579.14,407.80,Fixation
22827948165,SMP,18,579.95,408.85,Fixation
22827952130,SMP,18,581.36,408.55,Fixation
22827956178,SMP,18,581.14,409.74,Fixation
22827960128,SMP,18,581.59,409.74,Fixation
22827964148,SMP,18,580.21,410.88,Fixation
22827968158,SMP,18,580.01,412.72,Fixation
22827972161,SMP,18,579.41,412.35,Fixation
22827976142,SMP,18,578.49,413.68,Fixation
22827980171,SMP,18,578.51,414.49,Fixation
22827984126,SMP,18,577.89,417.71,Fixation
22827988189,SMP,18,578.67,417.99,Fixation
22827992140,SMP,18,579.22,419.89,Fixation
22827996146,SMP,18,578.70,423.58,Fixation
22828000131,SMP,18,581.25,423.41,Fixation
22828004156,SMP,18,580.04,425.57,Fixation
22828008144,SMP,18,581.09,426.44,Fixation
22828012130,SMP,18,581.08,425.16,Fixation
22828016130,SMP,18,581.02,426.42,Fixation
22828020126,SMP,18,580.54,426.77,Fixation
22828024139,SMP,18,581.13,426.26,Fixation
22828028128,SMP,18,580.73,425.47,Fixation
22828032147,SMP,18,580.90,424.57,Fixation
22828036125,SMP,18,579.89,424.54,Fixation
22828040149,SMP,18,580.21,422.09,Fixation
22828044146,SMP,18,578.32,420.91,Fixation
22828048146,SMP,18,577.29,420.00,Fixation
22828052131,SMP,18,577.29,418.95,Fixation
22828056136,SMP,18,576.67,417.30,Fixation
22828060137,SMP,18,576.53,415.78,Fixation
22828064136,SMP,18,575.19,414.94,Fixation
22828068160,SMP,18,574.51,413.08,Fixation
22828072145,SMP,18,574.57,413.74,Fixation
22828076148,SMP,18,572.40,413.88,Fixation
22828080161,SMP,18,571.38,413.80,Fixation
22828084188,SMP,18,570.15,415.49,Fixation
22828088126,SMP,18,569.23,417.66,Fixation
22828092166,SMP,18,568.72,419.04,Fixation
22828096139,SMP,18,565.72,419.60,Fixation
22828100186,SMP,18,564.79,420.79,Fixation
22828104126,SMP,18,564.04,422.48,Fixation
22828108133,SMP,18,563.46,423.33,Fixation
22828112163,SMP,18,563.82,426.71,Fixation
22828116132,SMP,18,563.15,427.47,Fixation
22828120129,SMP,18,564.82,429.73,Fixation
22828124134,SMP,18,564.78,429.01,Fixation
22828128164,SMP,18,564.92,430.02,Fixation
22828132163,SMP,18,565.37,430.60,Fixation
22828136128,SMP,18,565.74,431.05,Fixation
22828140129,SMP,18,565.01,430.60,Fixation
22828144150,SMP,18,566.42,431.57,Fixation
22828148144,SMP,18,566.47,431.02,Fixation
22828152170,SMP,18,567.04,431.47,Fixation
22828156132,SMP,18,566.05,429.45,Fixation
22828160134,SMP,18,565.30,428.42,Fixation
22828164133,SMP,18,564.59,427.52,Fixation
22828168136,SMP,18,565.88,427.51,Fixation
22828172149,SMP,18,567.54,426.25,Fixation
22828176135,SMP,18,569.52,425.58,Fixation
22828180159,SMP,18,569.65,424.81,Fixation
22828184130,SMP,18,571.29,424.22,Fixation
22828188133,SMP,18,572.93,425.10,Fixation
22828192135,SMP,18,573.65,425.08,Fixation
22828196140,SMP,18,575.11,426.11,Fixation
22828200153,SMP,18,577.77,427.77,Fixation
22828204150,SMP,18,577.33,428.44,Fixation
22828208154,SMP,18,578.79,429.29,Fixation
22828212175,SMP,18,578.54,431.03,Fixation
22828216168,SMP,18,577.25,431.68,Fixation
22828220168,SMP,18,576.61,433.45,Fixation
22828224136,SMP,18,577.01,434.52,Fixation
22828228142,SMP,18,576.31,435.25,Fixation
22828232133,SMP,18,575.70,435.48,Fixation
22828236130,SMP,18,575.40,436.30,Fixation
22828240137,SMP,18,574.13,435.04,Fixation
22828244171,SMP,18,572.63,436.01,Fixation
22828248143,SMP,18,572.98,436.30,Fixation
22828252134,SMP,18,571.81,435.47,Fixation
22828256133,SMP,18,571.56,436.30,Fixation
22828260134,SMP,18,571.48,434.72,Fixation
22828264153,SMP,18,570.88,434.92,Fixation
22828268162,SMP,18,570.32,433.25,Fixation
22828272143,SMP,18,570.29,433.30,Fixation
22828276130,SMP,18,570.03,432.64,Fixation
22828280143,SMP,18,569.81,432.69,Fixation
22828284133,SMP,18,569.65,433.39,Fixation
22828288131,SMP,18,570.48,432.88,Fixation
22828292157,SMP,18,571.02,432.81,Fixation
22828296140,SMP,18,571.69,432.82,Fixation
22828300148,SMP,18,572.09,432.26,Fixation
22828304162,SMP,18,571.40,434.51,Fixation
22828308127,SMP,18,569.63,436.47,Fixation
22828312150,SMP,18,567.72,436.78,Fixation
22828316145,SMP,18,565.97,438.74,Fixation
22828320149,SMP,18,567.50,440.70,Fixation
22828324159,SMP,18,568.21,442.78,Fixation
22828328154,SMP,18,569.21,443.10,Fixation
22828332136,SMP,18,570.26,444.27,Fixation
22828336168,SMP,18,569.57,445.80,Fixation
22828340186,SMP,18,567.79,446.41,Fixation
22828344130,SMP,18,566.33,446.12,Fixation
22828348145,SMP,18,569.62,447.00,Fixation
22828352166,SMP,18,569.62,446.56,Fixation
22828356131,SMP,18,571.32,447.79,Fixation
22828360138,SMP,18,571.97,448.04,Fixation
22828364176,SMP,18,572.24,447.09,Fixation
22828368140,SMP,18,572.61,448.50,Fixation
22828372171,SMP,18,572.18,449.32,Fixation
22828376128,SMP,18,572.94,448.79,Fixation
22828380162,SMP,18,574.74,447.80,Fixation
22828384159,SMP,18,576.89,447.82,Fixation
22828388138,SMP,18,577.07,449.22,Fixation
22828392132,SMP,18,576.89,450.17,Fixation
22828396152,SMP,18,576.50,450.21,Fixation
22828400136,SMP,18,575.33,450.38,Fixation
22828404154,SMP,18,577.41,449.44,Fixation
22828408135,SMP,18,577.85,451.91,Fixation
22828412132,SMP,18,577.35,450.27,Fixation
22828416154,SMP,18,578.42,451.01,Fixation
22828420160,SMP,18,579.45,450.91,Fixation
22828424170,SMP,18,577.67,451.70,Fixation
22828428139,SMP,18,575.83,453.40,Fixation
22828432141,SMP,18,576.80,453.33,Fixation
22828436158,SMP,18,577.02,453.25,Fixation
22828440167,SMP,18,578.40,453.47,Fixation
22828444132,SMP,18,579.32,452.87,Fixation
22828448147,SMP,18,580.35,452.95,Fixation
22828452152,SMP,18,580.93,452.02,Fixation
22828456157,SMP,18,581.40,451.12,Fixation
22828460136,SMP,18,582.65,448.84,Fixation
22828464133,SMP,18,583.61,448.39,Fixation
22828468145,SMP,18,584.79,446.31,Fixation
22828472171,SMP,18,586.72,444.78,Fixation
22828476141,SMP,18,588.32,444.89,Fixation
22828480137,SMP,18,588.68,443.25,Fixation
22828484171,SMP,18,586.70,443.06,Fixation
22828488153,SMP,18,584.43,436.81,Fixation
22828492155,SMP,18,584.13,439.76,Fixation
22828496134,SMP,18,585.19,444.23,Fixation
22828500191,SMP,18,590.47,432.33,Fixation
22828504138,SMP,18,601.79,434.00,Fixation
22828508145,SMP,18,605.70,435.07,Fixation
22828512135,SMP,18,606.56,428.13,Fixation
22828516156,SMP,18,607.00,429.27,Fixation
22828520172,SMP,18,607.57,424.41,Fixation
22828524154,SMP,18,611.20,420.89,Fixation
22828528131,SMP,18,612.22,418.25,Saccade
22828532147,SMP,18,613.89,417.80,Saccade
22828536166,SMP,18,615.73,452.88,Saccade
22828540170,SMP,18,618.58,453.02,Saccade
22828544132,SMP,18,618.90,457.16,Saccade
22828548131,SMP,18,618.22,460.53,Saccade
22828552135,SMP,18,618.24,466.37,Saccade
22828556151,SMP,18,618.12,473.40,Saccade
22828560138,SMP,18,619.20,473.37,Fixation
22828564132,SMP,18,619.37,477.53,Fixation
22828568147,SMP,18,620.61,477.49,Fixation
22828572159,SMP,18,622.02,479.96,Fixation
22828576135,SMP,18,623.74,480.85,Fixation
22828580133,SMP,18,625.03,481.87,Fixation
22828584150,SMP,18,625.64,483.50,Fixation
22828588164,SMP,18,626.61,485.27,Fixation
22828592142,SMP,18,629.73,485.75,Fixation
22828596135,SMP,18,631.77,487.15,Fixation
22828600147,SMP,18,633.60,486.81,Fixation
22828604143,SMP,18,634.84,487.40,Fixation
22828608141,SMP,18,637.80,487.32,Fixation
22828612156,SMP,18,638.30,488.64,Fixation
22828616128,SMP,18,639.77,488.71,Fixation
22828620138,SMP,18,639.77,489.49,Fixation
22828624133,SMP,18,640.48,488.93,Fixation
22828628136,SMP,18,640.45,489.62,Fixation
22828632128,SMP,18,640.22,488.72,Fixation
22828636139,SMP,18,639.27,489.08,Fixation
22828640177,SMP,18,637.81,487.96,Fixation
22828644149,SMP,18,636.01,485.79,Fixation
22828648129,SMP,18,634.70,484.79,Saccade
22828652147,SMP,18,630.84,482.78,Saccade
22828656134,SMP,18,627.08,482.33,Saccade
22828660139,SMP,18,624.26,440.37,Saccade
22828664133,SMP,18,619.41,426.08,Saccade
22828668136,SMP,18,597.99,424.06,Saccade
22828672148,SMP,18,584.87,416.20,Saccade
22828676091,SMP,18,576.41,412.58,Saccade
22828680168,SMP,18,577.25,410.04,Saccade
22828684132,SMP,18,568.92,407.46,Saccade
22828688146,SMP,18,568.15,404.78,Saccade
22828692050,SMP,18,566.24,404.71,-
22828696163,SMP,18,564.02,403.41,-
22828700132,SMP,18,575.12,401.98,Saccade
22828704141,SMP,18,565.79,419.41,Saccade
22828708053,SMP,18,572.41,400.42,Saccade
22828712131,SMP,18,577.61,432.33,Saccade
22828716130,SMP,18,584.88,445.31,Saccade
22828720141,SMP,18,591.75,447.07,Saccade
22828724147,SMP,18,597.56,447.56,Saccade
22828728139,SMP,18,599.65,449.96,Fixation
22828732134,SMP,18,603.25,446.90,Fixation
22828736147,SMP,18,600.62,447.85,Fixation
22828740155,SMP,18,597.93,453.72,Fixation
22828744163,SMP,18,599.76,450.59,Fixation
22828748142,SMP,18,600.68,445.49,Fixation
22828752139,SMP,18,599.83,447.31,Fixation
22828756046,SMP,18,599.53,447.98,Fixation
22828760140,SMP,18,598.08,447.12,Fixation
22828764137,SMP,18,598.57,447.48,Fixation
22828768136,SMP,18,596.73,447.39,Fixation
22828772088,SMP,18,595.14,446.47,Fixation
22828776149,SMP,18,594.18,447.55,Fixation
22828780136,SMP,18,593.22,448.88,Fixation
22828784141,SMP,18,593.45,448.07,Fixation
22828788148,SMP,18,594.64,447.37,Fixation
22828792169,SMP,18,594.71,449.19,Fixation
22828796135,SMP,18,595.30,449.71,Fixation
