## [BeGaze]
## Converted from:	\\Ivr-x-1134-0601\begazedatafromstimulipc\fw\data4Paul\ARU\EMIP3_2_1\ARU-P05-[fbc020e3-72c0-4603-ae37-7180360735d5]\ARU-P05-eye_data.idf
## Date:	27.07.2015 22:59:53
## Version:	BeGaze 3.5.101
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	8325
## Reversed:	none
## [Run]
## Subject:	ARU-P05
## Description:	Run5
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;54)
## Calibration Point 2:	Position(1824;270)
## Calibration Point 3:	Position(1440;1026)
## Calibration Point 4:	Position(96;810)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RMX0993602-1450//SMI_RED250mobile
## Operating System :	6.2.9200
## IView X Version:	4.2.0.0
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	, RIGHT, POR
##
Time,Type,Trial,R POR X [px],R POR Y [px],R Event Info
825781756,SMP,1,920.8264,148.1780,Fixation
825785753,SMP,1,923.7029,149.0260,Fixation
825789751,SMP,1,923.6603,151.6693,Fixation
825793748,SMP,1,925.1672,152.1245,Fixation
825797746,SMP,1,925.2728,147.2267,Fixation
825801743,SMP,1,923.9163,149.2608,Fixation
825805741,SMP,1,922.5856,145.4475,Fixation
825809738,SMP,1,923.0593,149.5359,Fixation
825813736,SMP,1,924.5754,150.0359,Fixation
825817733,SMP,1,924.0251,149.5005,Fixation
825821728,SMP,1,922.4787,151.5493,Fixation
825825722,SMP,1,918.6262,150.8546,Fixation
825829717,SMP,1,922.1705,150.7690,Fixation
825833711,SMP,1,923.3819,149.2545,Fixation
825837706,SMP,1,920.8846,149.0825,Fixation
825841700,SMP,1,918.6452,149.9870,Fixation
825845695,SMP,1,918.3323,149.1764,Fixation
825849689,SMP,1,920.4849,151.6126,Fixation
825853684,SMP,1,920.0058,151.8852,Fixation
825857678,SMP,1,916.7146,151.7493,Fixation
825861673,SMP,1,918.2572,146.2676,Fixation
825865667,SMP,1,919.9667,147.9047,Fixation
825869662,SMP,1,920.0595,150.1203,Fixation
825873656,SMP,1,919.6274,151.3284,Fixation
825877651,SMP,1,919.2238,149.6829,Fixation
825881645,SMP,1,917.9176,149.5502,Fixation
825885639,SMP,1,916.9001,151.4095,Fixation
825889634,SMP,1,916.3072,153.0800,Fixation
825893628,SMP,1,917.6577,152.1048,Fixation
825897623,SMP,1,916.7789,152.2339,Fixation
825901617,SMP,1,917.7439,151.8338,Fixation
825905612,SMP,1,915.4551,154.2774,Fixation
825909606,SMP,1,914.6896,154.3415,Fixation
825913601,SMP,1,915.2486,153.5981,Fixation
825917595,SMP,1,915.8380,153.2604,Fixation
825921590,SMP,1,916.1697,149.9291,Fixation
825925584,SMP,1,917.1487,149.3363,Fixation
825929579,SMP,1,917.3664,149.7555,Fixation
825933573,SMP,1,916.2080,151.7286,Fixation
825937568,SMP,1,914.5261,150.7223,Fixation
825941562,SMP,1,912.9974,153.6264,Fixation
825945557,SMP,1,913.0810,150.6889,Saccade
825949555,SMP,1,912.7376,152.9829,Saccade
825953554,SMP,1,900.0633,153.5628,Saccade
825957553,SMP,1,842.9640,154.4908,Saccade
825961551,SMP,1,770.9227,157.7402,Saccade
825965550,SMP,1,752.4765,163.3867,Saccade
825969548,SMP,1,750.6489,165.8518,Saccade
825973547,SMP,1,776.2756,167.5107,Saccade
825977546,SMP,1,786.4815,168.2653,Saccade
825981544,SMP,1,800.2589,171.3862,Saccade
825985543,SMP,1,786.1226,175.3472,Saccade
825989542,SMP,1,782.7119,177.8535,Saccade
825993540,SMP,1,779.5645,182.5197,Saccade
825997539,SMP,1,774.4928,183.7679,Saccade
826001538,SMP,1,771.7106,186.0478,Fixation
826005536,SMP,1,774.5121,186.5389,Fixation
826009535,SMP,1,776.4266,185.9644,Fixation
826013533,SMP,1,779.2819,186.1131,Fixation
826017532,SMP,1,778.5966,187.4557,Fixation
826021531,SMP,1,779.5070,187.1282,Fixation
826025534,SMP,1,776.6381,187.9423,Fixation
826029537,SMP,1,777.1170,186.0411,Fixation
826033539,SMP,1,779.2588,185.8853,Fixation
826037542,SMP,1,779.9340,185.0550,Fixation
826041545,SMP,1,781.5917,183.0545,Fixation
826045548,SMP,1,781.8688,182.3332,Fixation
826049551,SMP,1,782.5191,185.6872,Fixation
826053554,SMP,1,781.6371,185.3060,Fixation
826057557,SMP,1,782.4045,187.7741,Fixation
826061560,SMP,1,783.3151,186.9858,Fixation
826065563,SMP,1,782.1244,187.0950,Fixation
826069566,SMP,1,783.1337,187.2002,Fixation
826073568,SMP,1,781.4010,188.0420,Fixation
826077571,SMP,1,779.8112,192.0719,Fixation
826081574,SMP,1,779.2952,189.4293,Fixation
826085577,SMP,1,779.3762,189.4982,Fixation
826089580,SMP,1,778.3446,189.3856,Fixation
826093583,SMP,1,777.4256,186.8852,Fixation
826097586,SMP,1,778.1559,184.3943,Fixation
826101589,SMP,1,775.3570,183.8221,Fixation
826105592,SMP,1,775.7151,185.2119,Fixation
826109594,SMP,1,776.7516,186.4829,Fixation
826113597,SMP,1,776.4570,186.2437,Fixation
826117600,SMP,1,776.9302,185.4033,Fixation
826121603,SMP,1,777.2831,183.6698,Fixation
826125606,SMP,1,776.6908,183.5305,Fixation
826129609,SMP,1,777.3800,184.9565,Fixation
826133612,SMP,1,777.3085,184.5081,Fixation
826137615,SMP,1,777.6232,184.6891,Fixation
826141618,SMP,1,777.6105,186.7729,Fixation
826145621,SMP,1,779.2937,187.5719,Fixation
826149622,SMP,1,780.0005,187.0008,Fixation
826153624,SMP,1,779.3072,185.7005,Fixation
826157625,SMP,1,781.1739,185.2193,Fixation
826161627,SMP,1,780.8438,186.6535,Fixation
826165628,SMP,1,780.8670,188.3989,Fixation
826169630,SMP,1,780.2181,189.3226,Fixation
826173631,SMP,1,778.0723,186.3067,Fixation
826177633,SMP,1,777.3349,186.0721,Fixation
826181635,SMP,1,776.9728,187.6410,Fixation
826185636,SMP,1,777.4053,188.4174,Fixation
826189638,SMP,1,775.8603,188.6071,Fixation
826193639,SMP,1,775.2960,188.4493,Fixation
826197641,SMP,1,776.0614,188.0461,Fixation
826201642,SMP,1,775.5550,186.8958,Fixation
826205644,SMP,1,773.8763,183.3673,Fixation
826209646,SMP,1,772.8249,180.1672,Fixation
826213647,SMP,1,773.2813,181.7688,Fixation
826217649,SMP,1,773.4364,183.7802,Fixation
826221650,SMP,1,774.6115,184.0787,Fixation
826225652,SMP,1,774.9054,183.7986,Fixation
826229652,SMP,1,776.1247,183.2976,Fixation
826233652,SMP,1,776.7857,183.8920,Fixation
826237653,SMP,1,777.7279,185.0357,Fixation
826241653,SMP,1,777.4250,184.4664,Fixation
826245654,SMP,1,776.2444,185.6138,Fixation
826249654,SMP,1,776.6110,186.5102,Fixation
826253654,SMP,1,777.3648,187.1501,Fixation
826257655,SMP,1,776.8323,185.3127,Fixation
826261655,SMP,1,775.7090,182.3735,Fixation
826265655,SMP,1,775.3416,178.8999,Fixation
826269656,SMP,1,773.2679,175.5914,Fixation
826273656,SMP,1,771.4369,174.1289,Fixation
826277656,SMP,1,767.8232,172.8035,Fixation
826281657,SMP,1,766.8234,172.2202,Fixation
826285657,SMP,1,766.7950,171.8532,Fixation
826289657,SMP,1,768.6244,169.2657,Fixation
826293658,SMP,1,769.3148,169.2836,Fixation
826297658,SMP,1,768.1378,171.3161,Fixation
826301659,SMP,1,768.4891,172.2481,Fixation
826305659,SMP,1,769.1007,172.6676,Fixation
826309659,SMP,1,771.0435,174.9214,Fixation
826313660,SMP,1,774.1988,176.8214,Fixation
826317660,SMP,1,774.6085,179.6714,Fixation
826321660,SMP,1,774.8481,181.1907,Fixation
826325661,SMP,1,777.6646,182.1435,Fixation
826329661,SMP,1,779.6086,183.0702,Fixation
826333661,SMP,1,781.6861,185.3077,Fixation
826337662,SMP,1,784.1901,187.5822,Fixation
826341662,SMP,1,787.1140,187.6864,Fixation
826345662,SMP,1,786.5801,188.9740,Fixation
826349662,SMP,1,786.8806,190.4662,Fixation
826353662,SMP,1,785.1124,189.1651,Fixation
826357662,SMP,1,783.5630,189.3052,Fixation
826361662,SMP,1,786.4605,187.6747,Fixation
826365661,SMP,1,787.2107,185.7932,Fixation
826369661,SMP,1,788.9523,185.1234,Fixation
826373661,SMP,1,788.9332,183.2708,Fixation
826377661,SMP,1,789.1621,182.2662,Fixation
826381660,SMP,1,787.3753,179.8730,Fixation
826385660,SMP,1,787.3368,179.6798,Fixation
826389660,SMP,1,787.2015,178.3550,Fixation
826393660,SMP,1,786.4234,178.1120,Fixation
826397660,SMP,1,786.8179,179.4199,Fixation
826401659,SMP,1,787.5644,180.6736,Fixation
826405659,SMP,1,785.0867,183.0606,Fixation
826409659,SMP,1,782.4123,183.3277,Fixation
826413659,SMP,1,779.7211,184.7205,Fixation
826417658,SMP,1,775.3990,185.8406,Fixation
826421658,SMP,1,774.5207,185.9493,Fixation
826425658,SMP,1,772.5039,186.2741,Fixation
826429658,SMP,1,770.5441,186.7886,Fixation
826433658,SMP,1,770.7644,184.3184,Fixation
826437658,SMP,1,768.7853,184.5877,Fixation
826441658,SMP,1,767.9441,183.2865,Fixation
826445658,SMP,1,764.9793,182.5477,Fixation
826449658,SMP,1,764.8626,179.6626,Fixation
826453658,SMP,1,765.1706,179.5507,Fixation
826457658,SMP,1,765.4486,178.7021,Fixation
826461658,SMP,1,765.2548,177.2286,Saccade
826465658,SMP,1,766.4759,178.1965,Saccade
826469658,SMP,1,775.2633,177.7085,Saccade
826473658,SMP,1,816.7453,177.0475,Saccade
826477658,SMP,1,864.1332,179.4735,Saccade
826481658,SMP,1,881.8559,179.4696,Saccade
826485658,SMP,1,875.3997,181.9749,Saccade
826489658,SMP,1,872.9322,182.6889,Fixation
826493658,SMP,1,862.4306,180.8833,Fixation
826497658,SMP,1,855.8651,180.1501,Fixation
826501658,SMP,1,864.2521,179.7654,Fixation
826505658,SMP,1,865.9103,180.2244,Fixation
826509658,SMP,1,870.3460,179.0838,Fixation
826513658,SMP,1,873.1616,178.8597,Fixation
826517658,SMP,1,872.8570,177.0863,Fixation
826521658,SMP,1,871.5827,175.7423,Fixation
826525658,SMP,1,868.4316,173.9913,Fixation
826529658,SMP,1,866.2803,170.9936,Fixation
826533658,SMP,1,865.4121,169.4304,Fixation
826537658,SMP,1,866.2738,166.6938,Fixation
826541658,SMP,1,866.9226,165.6927,Fixation
826545658,SMP,1,867.8840,163.3720,Fixation
826549658,SMP,1,868.1855,163.3534,Fixation
826553657,SMP,1,867.2831,164.2359,Fixation
826557657,SMP,1,865.7699,166.4258,Fixation
826561657,SMP,1,866.0505,169.8402,Fixation
826565656,SMP,1,866.1692,173.1993,Fixation
826569656,SMP,1,867.5421,179.5584,Fixation
826573656,SMP,1,868.8026,188.0972,Fixation
826577655,SMP,1,868.7714,191.8120,Fixation
826581655,SMP,1,868.4525,194.2291,Fixation
826585655,SMP,1,868.5831,196.9592,Fixation
826589654,SMP,1,869.8698,192.6143,Fixation
826593654,SMP,1,869.3156,192.1847,Fixation
826597654,SMP,1,869.7644,194.0255,Fixation
826601654,SMP,1,870.0144,198.4281,Fixation
826605653,SMP,1,869.3589,198.8471,Fixation
826609653,SMP,1,870.5286,202.8274,Fixation
826613653,SMP,1,871.1325,204.2472,Fixation
826617652,SMP,1,870.0140,202.8784,Fixation
826621652,SMP,1,872.3451,197.9844,Fixation
826625652,SMP,1,872.9249,195.5361,Fixation
826629651,SMP,1,874.9974,196.1115,Fixation
826633651,SMP,1,875.7275,194.8159,Fixation
826637652,SMP,1,874.3446,194.9561,Fixation
826641652,SMP,1,874.3745,193.4062,Fixation
826645652,SMP,1,876.1282,193.6449,Fixation
826649653,SMP,1,872.5856,191.1264,Fixation
826653653,SMP,1,872.8976,188.3645,Fixation
826657654,SMP,1,873.3333,185.9017,Fixation
826661654,SMP,1,872.7701,184.5472,Fixation
826665655,SMP,1,870.6871,183.3246,Fixation
826669655,SMP,1,870.5532,181.2395,Fixation
826673656,SMP,1,871.2723,182.0637,-
826677656,SMP,1,876.8292,181.4261,-
826681657,SMP,1,899.2543,180.0130,-
826685657,SMP,1,915.5539,181.3638,-
826689658,SMP,1,909.3327,178.7085,Fixation
826693658,SMP,1,907.1629,177.5709,Fixation
826697659,SMP,1,904.3579,178.0635,Fixation
826701659,SMP,1,908.3601,180.7175,Fixation
826705659,SMP,1,909.3675,181.9134,Fixation
826709660,SMP,1,912.9633,183.4660,Fixation
826713660,SMP,1,914.3689,183.7915,Fixation
826717661,SMP,1,915.0097,185.5412,Fixation
826721661,SMP,1,914.6178,186.4965,Fixation
826725662,SMP,1,913.4135,189.0587,Fixation
826729662,SMP,1,910.8195,189.6540,Fixation
826733663,SMP,1,909.1147,190.3841,Fixation
826737663,SMP,1,909.0787,192.6635,Fixation
826741664,SMP,1,910.3145,194.2696,Fixation
826745664,SMP,1,909.8260,193.5246,Fixation
826749665,SMP,1,911.2297,192.1233,Fixation
826753665,SMP,1,914.9498,190.5187,Fixation
826757666,SMP,1,920.0263,190.6814,Fixation
826761666,SMP,1,922.6656,188.6504,Fixation
826765667,SMP,1,924.1204,189.1005,Fixation
826769667,SMP,1,923.7564,190.7089,Fixation
826773668,SMP,1,925.7725,190.4206,Fixation
826777668,SMP,1,925.1858,188.9656,Fixation
826781669,SMP,1,924.6781,190.3325,Fixation
826785669,SMP,1,924.6286,189.4969,Fixation
826789670,SMP,1,926.0650,189.9459,Fixation
826793670,SMP,1,927.9182,190.2690,Fixation
826797671,SMP,1,927.2679,188.7811,Fixation
826801671,SMP,1,926.7756,188.0080,Fixation
826805672,SMP,1,927.2086,190.7381,Fixation
826809672,SMP,1,927.9474,190.7004,Fixation
826813673,SMP,1,929.3953,190.6826,Fixation
826817673,SMP,1,931.8562,189.3569,Fixation
826821674,SMP,1,932.6683,191.0332,Fixation
826825675,SMP,1,935.2319,190.3588,Fixation
826829675,SMP,1,935.7157,190.1778,Fixation
826833676,SMP,1,935.8397,191.1677,Fixation
826837676,SMP,1,936.9234,189.3130,Fixation
826841677,SMP,1,935.2604,189.5857,Fixation
826845679,SMP,1,931.1679,188.1799,Fixation
826849680,SMP,1,928.7331,184.7509,Fixation
826853681,SMP,1,927.4955,183.8830,Fixation
826857682,SMP,1,926.6000,184.8119,Fixation
826861683,SMP,1,925.8549,186.9100,Fixation
826865685,SMP,1,924.0936,185.8138,Fixation
826869686,SMP,1,921.4536,187.0571,Fixation
826873687,SMP,1,920.4908,186.5043,Fixation
826877688,SMP,1,919.7492,187.2413,Fixation
826881690,SMP,1,920.1696,187.9129,Fixation
826885691,SMP,1,923.0322,187.5241,Fixation
826889692,SMP,1,925.5011,189.8267,Fixation
826893693,SMP,1,927.4349,190.9459,Fixation
826897695,SMP,1,927.4733,190.9722,Fixation
826901696,SMP,1,928.0575,191.2257,Fixation
826905697,SMP,1,923.3505,189.2134,Fixation
826909698,SMP,1,922.7269,187.3741,Fixation
826913700,SMP,1,924.8800,186.2957,Fixation
826917701,SMP,1,927.5876,187.1246,Fixation
826921702,SMP,1,930.5097,187.0711,Fixation
826925703,SMP,1,929.5327,187.1245,Fixation
826929705,SMP,1,927.1212,190.2217,Fixation
826933706,SMP,1,926.2622,187.5958,Fixation
826937707,SMP,1,922.6609,186.8485,Fixation
826941708,SMP,1,922.9109,186.3045,Fixation
826945709,SMP,1,925.4273,187.2474,Fixation
826949710,SMP,1,928.8310,187.8778,Fixation
826953710,SMP,1,930.7140,188.7816,Fixation
826957711,SMP,1,931.9819,188.7675,Fixation
826961711,SMP,1,932.7925,188.5279,Fixation
826965712,SMP,1,931.1778,187.4953,Fixation
826969712,SMP,1,931.3627,185.4449,Fixation
826973713,SMP,1,931.3801,182.5379,Fixation
826977713,SMP,1,931.5619,180.8764,Fixation
826981714,SMP,1,932.0373,180.5587,Fixation
826985714,SMP,1,932.8078,178.3134,Fixation
826989715,SMP,1,931.1762,177.5015,Fixation
826993715,SMP,1,929.3600,175.3918,Fixation
826997716,SMP,1,928.0541,172.1299,Fixation
827001716,SMP,1,925.9859,171.9528,Fixation
827005716,SMP,1,925.6721,171.2983,Fixation
827009717,SMP,1,925.2960,173.8152,Fixation
827013717,SMP,1,924.6502,176.9386,Blink
827017718,SMP,1,930.2122,187.6179,Blink
827021718,SMP,1,895.1001,141.1163,Blink
827025719,SMP,1,895.6418,140.6777,Blink
827029719,SMP,1,0.0000,0.0000,Blink
827033720,SMP,1,0.0000,0.0000,Blink
827037720,SMP,1,0.0000,0.0000,Blink
827041721,SMP,1,0.0000,0.0000,Blink
827045720,SMP,1,0.0000,0.0000,Blink
827049720,SMP,1,0.0000,0.0000,Blink
827053719,SMP,1,0.0000,0.0000,Blink
827057719,SMP,1,0.0000,0.0000,Blink
827061718,SMP,1,0.0000,0.0000,Blink
827065718,SMP,1,0.0000,0.0000,Blink
827069717,SMP,1,0.0000,0.0000,Blink
827073717,SMP,1,0.0000,0.0000,Blink
827077716,SMP,1,0.0000,0.0000,Blink
827081716,SMP,1,0.0000,0.0000,Blink
827085715,SMP,1,0.0000,0.0000,Blink
827089715,SMP,1,0.0000,0.0000,Blink
827093714,SMP,1,0.0000,0.0000,Blink
827097714,SMP,1,0.0000,0.0000,Blink
827101713,SMP,1,0.0000,0.0000,Blink
827105713,SMP,1,0.0000,0.0000,Blink
827109712,SMP,1,0.0000,0.0000,Blink
827113712,SMP,1,0.0000,0.0000,Blink
827117711,SMP,1,0.0000,0.0000,Blink
827121711,SMP,1,0.0000,0.0000,Blink
827125710,SMP,1,0.0000,0.0000,Blink
827129710,SMP,1,0.0000,0.0000,Blink
827133709,SMP,1,0.0000,0.0000,Blink
827137709,SMP,1,0.0000,0.0000,Blink
827141708,SMP,1,0.0000,0.0000,Blink
827145708,SMP,1,0.0000,0.0000,Blink
827149707,SMP,1,0.0000,0.0000,Blink
827153706,SMP,1,0.0000,0.0000,Blink
827157706,SMP,1,0.0000,0.0000,Blink
827161705,SMP,1,0.0000,0.0000,Blink
827165704,SMP,1,0.0000,0.0000,Blink
827169704,SMP,1,824.3301,150.6288,Blink
827173703,SMP,1,819.7528,146.7552,Blink
827177702,SMP,1,819.2451,148.5786,Blink
827181701,SMP,1,830.9801,146.6233,Blink
827185701,SMP,1,838.7606,171.3402,Blink
827189700,SMP,1,830.2507,184.6541,Blink
827193699,SMP,1,831.9041,188.7034,Blink
827197699,SMP,1,822.5320,195.4162,Blink
827201698,SMP,1,817.1457,202.7902,Blink
827205697,SMP,1,810.3551,213.5642,Blink
827209696,SMP,1,806.3096,217.4373,Blink
827213696,SMP,1,809.5388,225.3579,Blink
827217695,SMP,1,807.7082,233.1655,Blink
827221694,SMP,1,808.9013,230.4073,Fixation
827225694,SMP,1,809.2329,228.8091,Fixation
827229693,SMP,1,810.2074,234.1595,Fixation
827233692,SMP,1,809.5872,238.5890,Fixation
827237691,SMP,1,808.1743,242.0284,Fixation
827241691,SMP,1,808.2620,244.9436,Fixation
827245690,SMP,1,807.6747,246.4391,Fixation
827249688,SMP,1,806.7774,247.7101,Fixation
827253686,SMP,1,806.7207,252.3123,Fixation
827257683,SMP,1,804.3844,253.7039,Fixation
827261681,SMP,1,801.7978,255.1503,Fixation
827265679,SMP,1,800.9036,256.7258,Fixation
827269677,SMP,1,799.0740,257.9605,Fixation
827273675,SMP,1,796.6454,260.0293,Fixation
827277672,SMP,1,795.4841,259.4577,Fixation
827281670,SMP,1,794.6789,258.9638,Fixation
827285668,SMP,1,793.2911,258.9155,Fixation
827289666,SMP,1,792.1675,257.7569,Fixation
827293664,SMP,1,793.1382,259.3857,Fixation
827297661,SMP,1,793.2498,255.8426,Fixation
827301659,SMP,1,794.6126,256.8255,Fixation
827305657,SMP,1,796.0474,256.5366,Fixation
827309655,SMP,1,796.8936,255.5225,Fixation
827313653,SMP,1,798.5482,254.4527,Fixation
827317650,SMP,1,798.3969,252.5066,Fixation
827321648,SMP,1,797.8619,251.6711,Fixation
827325646,SMP,1,797.6360,251.2025,Fixation
827329644,SMP,1,798.9172,249.5987,Fixation
827333642,SMP,1,799.9356,248.1038,Fixation
827337639,SMP,1,797.5405,246.4529,Fixation
827341637,SMP,1,797.3261,246.9235,Fixation
827345635,SMP,1,797.0673,246.5502,Fixation
827349635,SMP,1,793.9647,245.9747,Fixation
827353635,SMP,1,794.8393,242.1292,Fixation
827357635,SMP,1,791.4002,240.3013,Fixation
827361635,SMP,1,793.1534,239.4468,Fixation
827365635,SMP,1,792.5527,239.5865,Fixation
827369635,SMP,1,791.2207,239.5413,Fixation
827373635,SMP,1,790.8863,240.8078,Fixation
827377635,SMP,1,790.1439,241.0462,Fixation
827381635,SMP,1,796.4785,242.3868,Fixation
827385635,SMP,1,798.3312,242.8640,Fixation
827389635,SMP,1,799.5891,240.2219,Fixation
827393635,SMP,1,801.7833,239.1562,Fixation
827397635,SMP,1,801.3218,239.5712,Fixation
827401635,SMP,1,802.8735,239.9127,Fixation
827405635,SMP,1,801.3646,239.2100,Fixation
827409635,SMP,1,802.6882,239.5153,Fixation
827413635,SMP,1,806.3768,240.2134,Fixation
827417635,SMP,1,807.5987,237.0899,Fixation
827421635,SMP,1,809.0580,236.0119,Fixation
827425635,SMP,1,808.0277,234.4756,Fixation
827429635,SMP,1,807.3382,232.8051,Fixation
827433635,SMP,1,806.3917,232.2949,Fixation
827437635,SMP,1,803.3333,231.9767,Fixation
827441635,SMP,1,800.0652,233.1098,Fixation
827445635,SMP,1,799.0890,234.2523,Fixation
827449635,SMP,1,797.1633,236.3202,Fixation
827453637,SMP,1,798.0814,238.2354,Fixation
827457638,SMP,1,797.8715,240.2167,Fixation
827461640,SMP,1,799.8220,242.0458,Fixation
827465641,SMP,1,801.0744,243.0083,Fixation
827469642,SMP,1,799.8002,244.4375,Fixation
827473644,SMP,1,799.9901,246.4503,Fixation
827477645,SMP,1,799.9774,248.7563,Fixation
827481647,SMP,1,801.0261,250.6344,Fixation
827485648,SMP,1,799.2346,253.4279,Fixation
827489649,SMP,1,799.9791,252.9128,Fixation
827493651,SMP,1,801.6534,253.4892,Fixation
827497652,SMP,1,798.6948,253.0950,Fixation
827501654,SMP,1,796.8619,253.1996,Fixation
827505655,SMP,1,796.5498,252.8795,Saccade
827509656,SMP,1,790.5023,250.0570,Saccade
827513658,SMP,1,795.9250,235.7515,Saccade
827517659,SMP,1,797.3060,213.4563,Saccade
827521661,SMP,1,797.5819,179.4153,Saccade
827525662,SMP,1,798.3561,164.8012,Saccade
827529663,SMP,1,801.0762,150.6961,Saccade
827533665,SMP,1,800.0695,145.2334,Saccade
827537666,SMP,1,801.6791,148.6528,Fixation
827541668,SMP,1,805.4950,146.5482,Fixation
827545669,SMP,1,808.8406,148.8456,Fixation
827549669,SMP,1,809.6793,143.9415,Fixation
827553669,SMP,1,812.4579,143.8085,Fixation
827557669,SMP,1,812.8979,142.7782,Fixation
827561668,SMP,1,812.5798,144.5304,Fixation
827565668,SMP,1,811.1404,143.6591,Fixation
827569668,SMP,1,811.1010,145.6565,Fixation
827573668,SMP,1,811.6334,146.1559,Fixation
827577668,SMP,1,813.6956,147.9388,Fixation
827581667,SMP,1,813.4274,147.9832,Fixation
827585667,SMP,1,810.4022,149.9659,Fixation
827589667,SMP,1,808.9967,147.7274,Fixation
827593667,SMP,1,810.2779,147.6858,Fixation
827597667,SMP,1,811.5105,148.0689,Fixation
827601667,SMP,1,812.4911,147.4222,Fixation
827605666,SMP,1,808.0804,146.2393,Fixation
827609666,SMP,1,808.1827,146.3024,Fixation
827613666,SMP,1,810.7782,140.8423,Fixation
827617666,SMP,1,810.3113,143.1667,Fixation
827621666,SMP,1,808.8885,143.3610,Fixation
827625666,SMP,1,809.6135,141.5936,Fixation
827629665,SMP,1,811.4449,141.3425,Fixation
827633665,SMP,1,812.0370,143.2879,Fixation
827637665,SMP,1,810.9960,141.8035,Fixation
827641665,SMP,1,809.1952,140.8225,Fixation
827645665,SMP,1,808.7562,138.4208,Fixation
827649665,SMP,1,811.5035,138.3194,Fixation
827653664,SMP,1,811.3584,139.2620,Fixation
827657659,SMP,1,810.7000,142.1205,Fixation
827661654,SMP,1,810.5560,141.3061,Fixation
827665649,SMP,1,808.6009,140.7138,Fixation
827669644,SMP,1,810.3173,140.3057,Fixation
827673639,SMP,1,809.4793,142.5672,Fixation
827677633,SMP,1,808.4027,143.0442,Fixation
827681628,SMP,1,808.9280,143.9103,Fixation
827685623,SMP,1,808.5189,143.3050,Fixation
827689618,SMP,1,809.3640,138.8285,Fixation
827693613,SMP,1,806.4840,139.2126,Fixation
827697608,SMP,1,804.4155,139.9912,Fixation
827701603,SMP,1,802.7914,139.2270,Fixation
827705597,SMP,1,802.8505,135.4082,Fixation
827709592,SMP,1,803.3557,138.2260,Fixation
827713587,SMP,1,802.8949,137.1764,Fixation
827717582,SMP,1,804.0606,135.0926,Fixation
827721577,SMP,1,808.4332,135.0457,Fixation
827725572,SMP,1,809.3050,136.0798,Fixation
827729567,SMP,1,814.8998,137.1365,Fixation
827733562,SMP,1,814.6004,137.5683,Fixation
827737556,SMP,1,814.4206,140.7426,Fixation
827741551,SMP,1,815.8760,138.3425,Fixation
827745546,SMP,1,818.7308,142.0026,Fixation
827749541,SMP,1,818.6335,142.2743,Fixation
827753536,SMP,1,819.2774,140.6195,Fixation
827757531,SMP,1,818.2350,141.1128,Fixation
827761526,SMP,1,817.1140,143.7876,Fixation
827765521,SMP,1,817.2655,146.3598,Fixation
827769516,SMP,1,816.2826,150.3918,Fixation
827773511,SMP,1,817.0414,151.7135,Fixation
827777506,SMP,1,819.8148,149.4310,Fixation
827781501,SMP,1,823.7108,151.1563,Fixation
827785496,SMP,1,825.7923,149.9021,Fixation
827789491,SMP,1,828.7735,151.6315,Fixation
827793486,SMP,1,828.7155,154.4697,Fixation
827797481,SMP,1,831.5185,158.8795,Fixation
827801476,SMP,1,832.3274,158.4415,Fixation
827805471,SMP,1,833.1159,159.7430,Fixation
827809466,SMP,1,835.0834,160.9892,Fixation
827813461,SMP,1,836.3052,161.9966,Fixation
827817456,SMP,1,835.7596,162.4463,Fixation
827821451,SMP,1,834.8862,164.2694,Fixation
827825446,SMP,1,833.0554,163.2537,Fixation
827829441,SMP,1,831.1235,162.1114,Fixation
827833436,SMP,1,829.3346,162.8615,Fixation
827837431,SMP,1,827.1790,162.1748,Fixation
827841426,SMP,1,825.1949,161.9160,Fixation
827845421,SMP,1,825.2180,161.8990,Fixation
827849416,SMP,1,824.7486,164.4401,Fixation
827853411,SMP,1,823.8249,166.4856,Fixation
827857406,SMP,1,822.9233,164.5708,Fixation
827861406,SMP,1,824.3150,165.4289,Fixation
827865406,SMP,1,825.6491,163.1234,Fixation
827869406,SMP,1,829.2562,163.0890,Fixation
827873406,SMP,1,828.3924,166.6985,Fixation
827877406,SMP,1,827.4639,166.7134,Fixation
827881406,SMP,1,825.1018,169.7907,Fixation
827885406,SMP,1,826.4592,169.9195,Fixation
827889407,SMP,1,825.4975,170.4192,Fixation
827893407,SMP,1,825.7107,167.5606,Fixation
827897407,SMP,1,825.6554,166.4622,Fixation
827901407,SMP,1,826.3268,166.9695,Fixation
827905407,SMP,1,824.7504,166.3370,Fixation
827909407,SMP,1,822.2146,167.5454,Fixation
827913407,SMP,1,820.5804,168.6295,Fixation
827917407,SMP,1,818.9497,167.2915,Fixation
827921408,SMP,1,820.9122,166.3074,Fixation
827925408,SMP,1,824.2385,164.9006,Fixation
